Event Date,Event Time,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty
10/4/2012,23:30:00,15 minutes,Cambridge (Canada),ON,Canada,43.3616211,-80.3144276,2,So tonite walking back from the movies I looked up and saw what can only be described as the strangest thing I've ever seen and believe,1,Changing,Witness elects to remain totally anonymous; provides no contact information.  PD,,
8/21/2013,23:15:00,5-10 minutes,Jackfish Lake (Canada),SK,Canada,53.139954,-108.491104,2,"Initially, the object was a red square. It suddenly became orange. It travelled in a rapid linear trajectory from South to North, then",1,Changing,,,
7/1/2020,23:00:00,20 seconds,Toronto (Canada),ON,Canada,43.653226,-79.3831843,2,"Afterwatching fireworks on apartment balcony for Canadas day, my girlfriend and I noticed a orange orb in the sky moving kind of horiz",1,Changing,,,
3/6/2004,23:00:00,10 minutes,Kelowna (Canada),BC,Canada,49.8863235,-119.4965917,2,"An orange star-like object that started moving, changed to a ""plane"".",1,Changing,,,
7/28/2001,23:00:00,10 seconds,Port Alberni (Canada),BC,Canada,49.2338882,-124.8055494,2,"Approximately 23:00 July 28 Great Central Lake, my son and I watched an object that at first we thought was a satellite, turn extremely",1,Changing,,,
4/16/2014,22:45:00,>15 minutes,Cambridge (Canada),ON,Canada,43.3616211,-80.3144276,2,Strange flying object changing shape and only visible through certain camera devices.,1,Changing,,,
6/20/2012,22:45:00,4 minutes,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,2,"One object, blob shaped, fire on port side, silent,in view 4 minutes-went dark,turned grey then black, 06/20/12, 22:45ish",1,Changing,,,
9/27/2014,22:35:00,2 minutes,Brampton (Canada),ON,Canada,43.7315479,-79.7624177,2,"Dim and blurry, slow moving UFO(s).  Close grouping or one object - greyish with some dark red.  Shifted Circular to triangular shape",1,Changing,,,
4/7/2023,22:15:00,1 hour,St Bruno De Montarville,QC,Canada,45.525974,-73.3406679,2,We saw an object in the shy that was at one point a little bit than an aircraft hat was passing then the object moved up and slowly I,1,Changing,,Unexplained,Possible
5/12/2018,22:00:00,10 minutes,Lodgepole,AB,Canada,53.099902,-115.316841,2,"A large brilliant light that started as small as a star and grew as large as a house in a matter of seconds, triangular space craft",1,Changing,,,
9/28/2010,22:00:00,90 min.,Atikokan (Canada),ON,Canada,48.7575098,-91.6218292,2,"Very unusal, scary, craft stays at my cabin most nights seen, if sky is clear.",1,Changing,,,
7/16/2003,22:00:00,12 min.,St. Laurant (Canada),MB,Canada,50.4135319,-97.940939,2,this thing flew over our house and then into the trees in a very irratic pattern. it would move forward very fast and then it would sto,1,Changing,,,
8/19/2022,21:45:00,20 Seconds,Richmond,QC,Canada,45.665822,-72.147921,2,We saw 2 dots in the sky that appeared to be stars but were fading into each other but only captured on camera the straight line,1,Changing,,,
7/10/2019,21:45:00,60 seconds,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,2,"On July 10, 2019 I was leaving work and waiting for a cab when I noticed a bright white ball of light in the sky about 9:45pm.",1,Changing,,,
8/21/2017,21:30:00,3 minutes +,Truro (Canada),NS,Canada,45.3646224,-63.2765061,2,"Triangle with 1 green light, 2 white lights, Flys low to ground over truro",1,Changing,,,
10/9/2021,20:32:00,5 min,Elmwood,ON,Canada,44.2415616,-81.0562491,2,"Red light, evolving shape then disappeared",1,Changing,,,
1/26/2009,20:30:00,45 seconds,Picton (Canada),ON,Canada,44.0073128,-77.1423692,2,Bright light in sky over Picton,1,Changing,,,
1/21/2008,20:00:00,10 minutes,Maple Ridge (Canada),BC,Canada,49.2193226,-122.598398,2,star like object changing shape with it jerky movements every couple of minutes,1,Changing,,,
2/12/2017,02:03:00,15 minutes,Fredericton (Canada),NB,Canada,45.9635895,-66.6431151,2,"Bright, multi coloured, shape changing object, very large, low in the sky, hovering then moving off quickly.",1,Changing,,,
8/4/2016,19:37:00,3 minutes,Kamloops (Canada),BC,Canada,50.674522,-120.3272674,2,Flying object outside of aircraft.,1,Changing,"We spoke via telephone with the witness, and we found him to be quite sober minded.  We have requested that the other witness submit",,
9/27/2015,19:30:00,10 minutes,Whiskey Creek/Parksville (Canada),BC,Canada,49.3193375,-124.3136412,2,A flying object of light was spinning while changing colour and speed of silent movement.,1,Changing,,,
11/6/2005,19:17:00,90 seconds,Kingston (Canada),ON,Canada,44.231345,-76.4809694,2,an object with a white light at the front and up to 6 red and white lights on the back was moving across the sky,1,Changing,,,
10/1/2019,18:30:00,Few minutes,Brampton (Canada),ON,Canada,43.7315479,-79.7624177,2,"dark object moving very straight, high and fast across whole sky. small object look but moving too fast to be a high plane",1,Changing,,,
8/14/2003,18:30:00,5 minutes,Walpole Island First Nation (Canada),ON,Canada,42.5701997,-82.5077593,2,Black object changing shape with meandering movement on day of big blackout coming from direction of local electric power plant.,1,Changing,One of many reports from same source.  PD,,
5/15/2005,16:40:00,15 minutes,Winnipeg (Canada),MB,Canada,49.8954221,-97.1385145,2,"05/15/05 Winnipeg,MB,Canada - 16:40  Bright Object with lights , descended and lifted mid air",1,Changing,,,
5/6/2015,15:05:00,~1 minute,Scarborough (Canada),ON,Canada,43.7764258,-79.2317521,2,Very Low Bizarre Morphing Unknown Object,1,Changing,,,
7/10/2010,13:30:00,10-15 Seconds,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,2,Strange shapeshifting cloud like UFO.,1,Changing,,,
7/28/1992,13:30:00,5 minutes,White River,ON,Canada,48.593953,-85.274809,2,Could not be seen but very loud humming noise,1,Changing,,Unexplained,Possible
11/28/2015,10:00:00,3 minutes,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,2,"Cloud oddly changed formation, split in two and formed a light streak on a sunny, clear morning.",1,Changing,Witness elects to remain totally anonymous; provides no contact information.  PD,,
9/25/2003,00:00:00,5 min,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,2,Fluctuating light in the sky,1,Changing,,,
8/26/2002,00:00:00,4 min.,Steinbach (Canada),MB,Canada,49.5303097,-96.6912051,2,What the hell was that?,1,Changing,,,
8/26/2002,00:00:00,35 min.,Windsor (Canada),ON,Canada,42.3149367,-83.0363633,2,"the oject wobbled, but seemed to hover",1,Changing,Witness does not describe what it was that wobbled.  PD,,
5/8/2020,08:00:00,Unknown,Pleasant Balley (Canada),NS,Canada,45.54506,-62.782001,1,"I took a picture of a road sign and caught a white object in the sky. I didn’t see it at the time the photo was taken. Later on, lookin",1,Unknown,,,
2/10/2023,07:45:00,10 seconds,Kelowna,BC,Canada,49.8863235,-119.4965917,1,Looking in the sky saw an object over the airport flying over the mountain that was not a airplane or helicopter it looked on fire,1,Unknown,,,
3/17/2021,07:05:00,2 x.... 15 secondes,Ste-Anne des Plaines,QC,Canada,45.7596011,-73.8151201,1,Cloud,1,Unknown,,,
9/13/2002,07:00:00,,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,vertically flying shape,1,Unknown,,,
12/11/2015,06:00:00,2 seconds,Toronto,ON,Canada,,,1,Saw a light trail in the sky shoot up from above the 2 tall buildings on the left hand side of the street view on these coordinates,1,Unknown,,Unexplained,Possible
10/7/2012,05:50:00,5 minutes,St. Catharines (Canada),ON,Canada,43.1593745,-79.2468626,1,Three stationary alternating red lights and one white light NOT MOVING visible from QEW at dawn,1,Unknown,,,
9/12/2014,05:07:00,5 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,"Moving ""star,"" moving east in slow, crooked line before veering SE in Vancouver early morning sky.",1,Unknown,,,
8/20/2023,05:00:00,3 min,Wallaceburg,ON,Canada,42.5926445,-82.3882529,1,"Got up for whatever reason, went out to the balcony.",1,Unknown,,Unexplained,Possible
2/27/2006,04:30:00,30 seconds,Terrace (Canada),BC,Canada,54.5181925,-128.603154,1,it may have been a jet,1,Unknown,,,
8/23/2023,04:15:00,about 2 minutes,,OR,Canada,49.451564,-84.253981,1,"Marine layer 50 ft above the ocean, craft was hidden in clouds, dispersed 3 florescent blue pods into the water, approached our boat",1,Unknown,,Unexplained,Possible
7/15/2018,03:30:00,2 minutes,Keswick Ridge (Canada),NB,Canada,45.9969797,-66.875058,1,"At 3:30 AM, I saw flashing on the wall as though there were a tractor or some heavy equipment running nearby.",1,Unknown,,,
6/6/2007,03:30:00,10 - 15 seconds,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,1,"intensely bright, unmoving object suddenly goes dim",1,Unknown,,,
5/28/2005,03:05:00,10 minutes,Cranbrook (Canada),BC,Canada,49.5129678,-115.7694002,1,A triangular shaped object came in from the west and took something away.,1,Unknown,,,
10/4/2019,03:00:00,15 seconds,Danville (Canada),QC,Canada,45.7849952,-72.0145063,1,"2 perfect apples appeared out of nowhere, 1 UFO encounter",1,Unknown,,,
9/6/2005,03:00:00,>1 hr.,Grimsby (Canada),ON,Canada,43.1942126,-79.5624195,1,"apx 45 degrees up in the East sky. It is as bright as the brightest star out with a reddish tinge, on this clear night. It is in the sa",1,Unknown,,,
5/15/1996,03:00:00,4 sec,Regina (Canada),SK,Canada,50.4452112,-104.6188944,1,it was a light moving south east then it was like a camera flash and it was gone the for one sec it was there and streaked norht and wa,1,Unknown,,,
5/21/2002,23:50:00,5 seconds,Maxville (Canada),ON,Canada,45.2886749,-74.8545436,1,Lighted object over Maxville ON CA 23:50 21 May 02.,1,Unknown,,,
7/12/2008,23:35:00,5 to 10 seconds,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,1,Intensely bright white stationary light in the night sky.,1,Unknown,,,
9/26/1999,23:30:00,10 Seconds,Winnipeg (north of) (Canada),MB,Canada,49.913623,-97.145247,1,"Blue light moving rapidly from N/W to S/E. Visible vapour trail, no vehicle visible. Duration approx. 10 seconds.",1,Unknown,,,
7/27/1999,23:30:00,15-20 sec,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,1,"at about 23:00, i was looking up the sky, up above my head, 90o, i saw a dot light like a star zigzags for about 15 to 20 seconds. the ",1,Unknown,,,
7/6/2020,23:20:00,20 seconds,Emerald Park (Canada),SK,Canada,50.4416756,-104.3888629,1,Satellite type light directly above making &quot;s&quot; type turns zig zaging in the sky.,1,Unknown,,,
5/18/2015,23:20:00,2 hours 10 minutes,Ponoka (Canada),AB,Canada,52.6759035,-113.5833723,1,"Some additional info for my report of May 19, 2015 observation by Ponoka, AB. Canada  NOT Venus.",1,Unknown,,,
5/18/2015,23:20:00,2 hours 10 minutes,Ponoka (Canada),AB,Canada,52.6759035,-113.5833723,1,Saw a bright yellow light in the lower WNW sky last night for over 2 hours.,1,Unknown,,,
6/6/2002,23:10:00,2 seconds,Simcoe (Canada),ON,Canada,42.8372632,-80.3040424,1,"About 11:10 pm on June 6, I stepped out onto my west facing balcony and looked up into the night sky.

A streak of greenish light mov",1,Unknown,,,
9/1/2008,23:05:00,2 minutes,Cornwall (Canada),ON,Canada,45.0212762,-74.730345,1,"ascending light disappears, reappears",1,Unknown,,,
9/1/2011,23:00:00,20,Minnedosa (Canada),MB,Canada,50.2471469,-99.8385825,1,I was on hwy 16 traveling to Neepawa. To the south of the highway I noticed 2 bright orange yellow lights in the nights sky. I could se,1,Unknown,,,
5/15/2008,23:00:00,seconds,Walpole Island First Nation (Canada),ON,Canada,42.5701997,-82.5077593,1,Green streak traveling north to south in western sky,1,Unknown,Witness indicates that date of incident is approximate.  One of several reports from same source.  PD,,
4/27/2005,23:00:00,5 sec,Whitecourt (Canada),AB,Canada,54.1425199,-115.6766396,1,"I saw what appeared to me as two reddish, dimly glowing lights travelling at high rate of speed in a northerly direction.",1,Unknown,,,
5/14/2004,23:00:00,1,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,Fast glowing moving object does 90 degree turn at night.,1,Unknown,,,
10/2/2002,22:50:00,6 -8 seconds,Yukon (Canada),YT,Canada,64.2823274,-135,1,Movement of object was very unusual looking and moved with great speed,1,Unknown,,,
8/5/2006,22:48:00,30 seconds,Williams Lake (Canada),BC,Canada,52.1416736,-122.1416885,1,Single object flying slow and then speeding off.,1,Unknown,,,
3/20/2012,22:45:00,5-10 secs,Winnipeg (Canada),MB,Canada,49.8954221,-97.1385145,1,"Orange light cluster, 90 degree directional changes, no change in speed during, burst of white light and gone",1,Unknown,Witness elects to remain totally anonymous; provides no contact information.  PD,,
3/28/2006,22:45:00,30 mins,Penobsquis (Canada),NB,Canada,45.7761981,-65.3811477,1,flashing lights in the tree line late at night that went straight up and down,1,Unknown,,,
7/25/2003,22:30:00,20 seconds,Duncan (Canada),BC,Canada,48.7786908,-123.7079416,1,HBCCUFO CANADIAN REPORT:  zig zagging object.,1,Unknown,Date is approximate.  We express our gratitude to Brian Vike for sharing the report with NUFORC.  PD,,
8/4/2010,22:25:00,Approx 1 minute,Ajax (Canada),ON,Canada,43.8508553,-79.0203732,1,"Random blinking dark yellow light, travelling NNW toSSE at 500-600 mph, estimate alitude 10,000-15,000 ft",1,Unknown,,,
5/5/2004,22:05:00,10 seconds,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,"craft in the distant sky that seemed to be descending, could have been a plane.",1,Unknown,,,
9/4/2012,22:00:00,split second,Cochrane (Canada),ON,Canada,49.0650259,-81.0299298,1,Bright light blinking on south side of town every 3-4 minutes for about a half an hour while remaining in same location in sky.,1,Unknown,,,
4/15/2007,22:00:00,30mins,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,Color changing bright light spotted over downtown Toronto.,1,Unknown,,,
7/15/2005,22:00:00,15 SEC.,Guelph (Canada),ON,Canada,43.5448048,-80.2481666,1,4 reports of unknown objects,1,Unknown,Witness indicates that the date of the incident is approximate.  PD,,
8/22/2003,22:00:00,unknown,Kamloops (Canada),BC,Canada,50.674522,-120.3272674,1,HBCCUFO CANADIAN REPORT:  A squared off kind of craft with four lights.,1,Unknown,,,
8/21/2020,21:55:00,1 minute,Lethbridge (Canada),AB,Canada,49.6956181,-112.8451067,1,Green soundless object seen in Lethbridge night sky,1,Unknown,,,
4/17/2016,21:45:00,30 seconds,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,Orange Lights - Out of This World.,1,Unknown,,,
4/8/2016,21:45:00,2.5 hours,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,Pulsating bright white and blue light darting in different directions and specific patterns.  ((NUFORC Note:  Arcturus??  PD)),1,Unknown,"We observe that the description is not inconsistent with a regular sighting of the star, Arcturus, seen over several nights.  PD",,
6/15/2004,21:30:00,1 minute,Nanaimo (Canada),BC,Canada,49.1658836,-123.9400647,1,"So Betty and I head off to Overwaitea at Country Club tonight about 9;20 pm. As I come to the end of Forest and Merrideth, and look up",1,Unknown,,,
2/1/1997,21:30:00,10 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,"Stationary up in sky, very high up in clouds and with 6 or so lights swirling around while it stayed still.",1,Unknown,Date is approximate.  PD,,
3/28/2008,21:20:00,30 seconds,Barrie (Canada),ON,Canada,44.3893556,-79.6903316,1,Unidentified object travels over Barrie eastward  ((NUFORC Note:  Possible sighting of the International Space Station.  PD)),1,Unknown,"Witness elects to remain totally anonymous; provides no contact information.  

We suspect he/she was witness to the International Space Station, which was visible from Barrie at 20:20 hrs..  PD))

Date Mag Starts Max. altitude Ends 
Time Alt. Az. Time Alt. Az. Time Alt. Az. 
28 Mar -1.9 21:09:57 10 WSW 21:12:47 58 NNW 21:13:54 31 NE  
29 Mar -2.0 19:57:11 10 SW  19:59:57 47 SE  20:02:43 10 ENE 
29 Mar -0.5 21:32:32 10 W  21:35:06 29 NNW 21:35:43 26 N  
30 Mar -1.9 20:19:13 10 WSW 20:22:03 61 NNW 20:24:53 10 NE",,
8/27/2003,21:20:00,approx: 4 seconds,Terrace (Canada),BC,Canada,54.5181925,-128.603154,1,HBCCUFO CANADIAN REPORT:  Unusual craft followed by a white ball of light.,1,Unknown,,,
8/2/2024,21:00:00,Unknown unfortunately,Toronto,ON,Canada,43.7615377,-79.5015843,1,I had seen a unusual wave of light and heard an unusual frequency. I thought it was because of the long weekend and people celebrating.,1,Unknown,,Unexplained,Possible
1/21/2018,21:00:00,1 minute,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,1,"Buzzing UFO, not seen but heard.",1,Unknown,,,
5/8/2012,21:00:00,5 minutes,Steinbach (Canada),MB,Canada,49.5303097,-96.6912051,1,"Driving home from my daughter’s house after baby-sitting my grandchildren, I saw something very strange flying very fast in the distanc",1,Unknown,,,
4/24/2009,21:00:00,15 seconds,Mirabel (Canada),QC,Canada,45.6518959,-74.0901696,1,While looking up at the stars I noticed what I thought was a satelite. It seemed to be light orange and going a little too fast for a s,1,Unknown,,,
